"","company_name","ticker","dates","return_val"
"83","Alaris Royalty Corp.","AD","2018-08-31",-0.00211538007881308
"84","Alaris Royalty Corp.","AD","2018-08-30",0.00132395223005016
"85","Alaris Royalty Corp.","AD","2018-08-29",0.0160256614191606
"86","Alaris Royalty Corp.","AD","2018-08-28",-0.00425542415272905
"87","Alaris Royalty Corp.","AD","2018-08-27",-0.000531527247923053
"88","Alaris Royalty Corp.","AD","2018-08-24",-0.0115608275708184
"89","Alaris Royalty Corp.","AD","2018-08-23",0.0138518282663199
"90","Alaris Royalty Corp.","AD","2018-08-22",-0.016762677641101
"91","Alaris Royalty Corp.","AD","2018-08-21",0.00526604588019991
"92","Alaris Royalty Corp.","AD","2018-08-20",0.00529375711341017
"93","Alaris Royalty Corp.","AD","2018-08-17",0.0128685571288584
"94","Alaris Royalty Corp.","AD","2018-08-16",-0.000535799935473262
"95","Alaris Royalty Corp.","AD","2018-08-15",-0.0132205611377397
"96","Alaris Royalty Corp.","AD","2018-08-14",0.011229852286043
"97","Alaris Royalty Corp.","AD","2018-08-13",0.00107090012102856
"98","Alaris Royalty Corp.","AD","2018-08-10",0.00484120024626407
"99","Alaris Royalty Corp.","AD","2018-08-09",-0.0215789777873022
"100","Alaris Royalty Corp.","AD","2018-08-08",0.0154998586875809
"101","Alaris Royalty Corp.","AD","2018-08-07",-0.00266538746781677
"102","Alaris Royalty Corp.","AD","2018-08-03",0.0223434142364049
"103","Alaris Royalty Corp.","AD","2018-08-02",0.0138119670079236
"104","Alaris Royalty Corp.","AD","2018-08-01",-0.0216213673198825
"105","Alaris Royalty Corp.","AD","2018-07-31",0.0358341571793479
"106","Alaris Royalty Corp.","AD","2018-07-30",0.0185342458284808
"107","Alaris Royalty Corp.","AD","2018-07-27",-0.00450697498288121
"108","Alaris Royalty Corp.","AD","2018-07-26",0.0125497399695416
"109","Alaris Royalty Corp.","AD","2018-07-25",0.0269480931815931
"110","Alaris Royalty Corp.","AD","2018-07-24",0.0530536775457899
"111","Alaris Royalty Corp.","AD","2018-07-23",-0.00184733603109821
"112","Alaris Royalty Corp.","AD","2018-07-20",0.000616223006428721
"113","Alaris Royalty Corp.","AD","2018-07-19",-0.0109688715386595
"114","Alaris Royalty Corp.","AD","2018-07-18",0.021157367762766
"115","Alaris Royalty Corp.","AD","2018-07-17",0.0190232594782473
"116","Alaris Royalty Corp.","AD","2018-07-16",0.00381931710706637
"117","Alaris Royalty Corp.","AD","2018-07-13",-0.0367871835625363
"118","Alaris Royalty Corp.","AD","2018-07-12",0.00492920019975517
"119","Alaris Royalty Corp.","AD","2018-07-11",-0.00368346050611618
"120","Alaris Royalty Corp.","AD","2018-07-10",0.0136903120047226
"121","Alaris Royalty Corp.","AD","2018-07-09",-0.00124297330732002
"122","Alaris Royalty Corp.","AD","2018-07-06",0.00562507337252499
"123","Alaris Royalty Corp.","AD","2018-07-05",0.0107388337293213
"124","Alaris Royalty Corp.","AD","2018-07-04",0.00507949003481654
"125","Alaris Royalty Corp.","AD","2018-07-03",-0.0119196622807489
"126","Alaris Royalty Corp.","AD","2018-06-29",0.00694866885631791
"127","Alaris Royalty Corp.","AD","2018-06-28",-0.0127843889965296
"128","Alaris Royalty Corp.","AD","2018-06-27",-0.00431032538318057
"129","Alaris Royalty Corp.","AD","2018-06-26",0.000616177569043169
"130","Alaris Royalty Corp.","AD","2018-06-25",-0.0169594071213986
"131","Alaris Royalty Corp.","AD","2018-06-22",0.000605965916878433
"132","Alaris Royalty Corp.","AD","2018-06-21",-0.00362313544127875
"133","Alaris Royalty Corp.","AD","2018-06-20",-0.00719432978118221
"134","Alaris Royalty Corp.","AD","2018-06-19",-0.0257008282219356
"135","Alaris Royalty Corp.","AD","2018-06-18",0.033816400961519
"136","Alaris Royalty Corp.","AD","2018-06-15",0.0128439123014296
"137","Alaris Royalty Corp.","AD","2018-06-14",-0.00183134548115677
"138","Alaris Royalty Corp.","AD","2018-06-13",0.00738003115231029
"139","Alaris Royalty Corp.","AD","2018-06-12",-0.0169287719795794
"140","Alaris Royalty Corp.","AD","2018-06-11",-0.0030138407429771
"141","Alaris Royalty Corp.","AD","2018-06-08",0.0272445977971487
"142","Alaris Royalty Corp.","AD","2018-06-07",0.00874456105200271
"143","Alaris Royalty Corp.","AD","2018-06-06",0.00628544136129521
"144","Alaris Royalty Corp.","AD","2018-06-05",0
"145","Alaris Royalty Corp.","AD","2018-06-04",0.0108003716776254
"146","Alaris Royalty Corp.","AD","2018-06-01",0.0051085720724749
"147","Alaris Royalty Corp.","AD","2018-05-31",-0.00508260720724063
"148","Alaris Royalty Corp.","AD","2018-05-30",0.013848759582705
"149","Alaris Royalty Corp.","AD","2018-05-29",-0.0175658878686772
"150","Alaris Royalty Corp.","AD","2018-05-28",0.010779844301702
"151","Alaris Royalty Corp.","AD","2018-05-25",-0.00817599247649459
"152","Alaris Royalty Corp.","AD","2018-05-24",-0.0118086247843405
"153","Alaris Royalty Corp.","AD","2018-05-23",-0.00679011978403308
"154","Alaris Royalty Corp.","AD","2018-05-22",0.0175880233663831
"155","Alaris Royalty Corp.","AD","2018-05-18",-0.00188095608676259
"156","Alaris Royalty Corp.","AD","2018-05-17",-0.000626480728403248
"157","Alaris Royalty Corp.","AD","2018-05-16",-0.00250005957303936
"158","Alaris Royalty Corp.","AD","2018-05-15",0.0101009117561172
"159","Alaris Royalty Corp.","AD","2018-05-14",-0.00999990361216105
"160","Alaris Royalty Corp.","AD","2018-05-11",0.0342598787325625
"161","Alaris Royalty Corp.","AD","2018-05-10",0.0104506549392348
"162","Alaris Royalty Corp.","AD","2018-05-09",-0.0732445166611324
"163","Alaris Royalty Corp.","AD","2018-05-08",-0.0505746894384898
"164","Alaris Royalty Corp.","AD","2018-05-07",0.00230389344728769
"165","Alaris Royalty Corp.","AD","2018-05-04",0.0122451592194803
"166","Alaris Royalty Corp.","AD","2018-05-03",0.0123967699764549
"167","Alaris Royalty Corp.","AD","2018-05-02",-0.00294319787579915
"168","Alaris Royalty Corp.","AD","2018-05-01",-0.0023487262273066
"169","Alaris Royalty Corp.","AD","2018-04-30",-0.0138968895125533
"170","Alaris Royalty Corp.","AD","2018-04-27",-0.00259897975555648
"171","Alaris Royalty Corp.","AD","2018-04-26",0.0168999451468345
"172","Alaris Royalty Corp.","AD","2018-04-25",-0.00464035118418173
"173","Alaris Royalty Corp.","AD","2018-04-24",-0.0103330904126978
"174","Alaris Royalty Corp.","AD","2018-04-23",-0.0124716608092021
"175","Alaris Royalty Corp.","AD","2018-04-20",-0.00619727645032518
"176","Alaris Royalty Corp.","AD","2018-04-19",0.0289854356087045
"177","Alaris Royalty Corp.","AD","2018-04-18",-0.0670631511344714
"178","Alaris Royalty Corp.","AD","2018-04-17",0.0966785439470042
"179","Alaris Royalty Corp.","AD","2018-04-16",0.0205812197129633
"180","Alaris Royalty Corp.","AD","2018-04-13",-0.00721150712131458
"181","Alaris Royalty Corp.","AD","2018-04-12",-0.00597368984537852
"182","Alaris Royalty Corp.","AD","2018-04-11",-0.0164512886880855
"183","Alaris Royalty Corp.","AD","2018-04-10",0.00117640186990064
"184","Alaris Royalty Corp.","AD","2018-04-09",0.00591732604023896
"185","Alaris Royalty Corp.","AD","2018-04-06",-0.0134267421997575
"186","Alaris Royalty Corp.","AD","2018-04-05",0.0337958672039456
"187","Alaris Royalty Corp.","AD","2018-04-04",0.00424240537156352
"188","Alaris Royalty Corp.","AD","2018-04-03",0.00671144563706651
"189","Alaris Royalty Corp.","AD","2018-04-02",0
"190","Alaris Royalty Corp.","AD","2018-03-29",-0.00906881950690854
"191","Alaris Royalty Corp.","AD","2018-03-28",-0.00211176725160165
"192","Alaris Royalty Corp.","AD","2018-03-27",-0.0159009272641181
"193","Alaris Royalty Corp.","AD","2018-03-26",-0.020196402257632
"194","Alaris Royalty Corp.","AD","2018-03-23",-0.0170162250411222
"195","Alaris Royalty Corp.","AD","2018-03-22",-0.0150839144830065
"196","Alaris Royalty Corp.","AD","2018-03-21",0.00280094047422378
"197","Alaris Royalty Corp.","AD","2018-03-20",-0.0061245352253321
"198","Alaris Royalty Corp.","AD","2018-03-19",0
"199","Alaris Royalty Corp.","AD","2018-03-16",-0.0153508017077949
"200","Alaris Royalty Corp.","AD","2018-03-15",0.0127705406829133
"201","Alaris Royalty Corp.","AD","2018-03-14",0.00278402835792672
"202","Alaris Royalty Corp.","AD","2018-03-13",-0.0185792106038485
"203","Alaris Royalty Corp.","AD","2018-03-12",0.0132891266197717
"204","Alaris Royalty Corp.","AD","2018-03-09",-0.0211383083337728
"205","Alaris Royalty Corp.","AD","2018-03-08",0.0290015602612209
"206","Alaris Royalty Corp.","AD","2018-03-07",-0.0104855559683034
"207","Alaris Royalty Corp.","AD","2018-03-06",-0.0557581433990791
"208","Alaris Royalty Corp.","AD","2018-03-05",0.00208873000045292
"209","Alaris Royalty Corp.","AD","2018-03-02",0.0137640187960275
"210","Alaris Royalty Corp.","AD","2018-03-01",-0.00578964100102408
"211","Alaris Royalty Corp.","AD","2018-02-28",-0.00627619205991102
"212","Alaris Royalty Corp.","AD","2018-02-27",-0.00804134020567916
"213","Alaris Royalty Corp.","AD","2018-02-26",0.00103142914702812
"214","Alaris Royalty Corp.","AD","2018-02-23",0.000515924103465109
"215","Alaris Royalty Corp.","AD","2018-02-22",0.00623045905615439
"216","Alaris Royalty Corp.","AD","2018-02-21",0.0152874230066405
"217","Alaris Royalty Corp.","AD","2018-02-20",-0.0104330034230238
"218","Alaris Royalty Corp.","AD","2018-02-16",-0.00570550941894113
"219","Alaris Royalty Corp.","AD","2018-02-15",-0.00361740790845418
"220","Alaris Royalty Corp.","AD","2018-02-14",0.0227273582824572
"221","Alaris Royalty Corp.","AD","2018-02-13",-0.0068243478604984
"222","Alaris Royalty Corp.","AD","2018-02-12",0.017628210850182
"223","Alaris Royalty Corp.","AD","2018-02-09",-0.00689652245902435
"224","Alaris Royalty Corp.","AD","2018-02-08",-0.0125721140738316
"225","Alaris Royalty Corp.","AD","2018-02-07",-0.00572911143985799
"226","Alaris Royalty Corp.","AD","2018-02-06",0.00470955147451013
"227","Alaris Royalty Corp.","AD","2018-02-05",-0.0149483517671486
"228","Alaris Royalty Corp.","AD","2018-02-02",0.00570226741047309
"229","Alaris Royalty Corp.","AD","2018-02-01",0.0147291731835983
"230","Alaris Royalty Corp.","AD","2018-01-31",-0.00886347934925515
"231","Alaris Royalty Corp.","AD","2018-01-30",-0.00955320541971839
"232","Alaris Royalty Corp.","AD","2018-01-29",-0.00864257565717545
"233","Alaris Royalty Corp.","AD","2018-01-26",-0.0115576787212715
"234","Alaris Royalty Corp.","AD","2018-01-25",0.0158243613326516
"235","Alaris Royalty Corp.","AD","2018-01-24",0.0010219061727193
"236","Alaris Royalty Corp.","AD","2018-01-23",-0.0121148679523395
"237","Alaris Royalty Corp.","AD","2018-01-22",0.0101986106230814
"238","Alaris Royalty Corp.","AD","2018-01-19",0.00719053655276798
"239","Alaris Royalty Corp.","AD","2018-01-18",-0.0245488122168383
"240","Alaris Royalty Corp.","AD","2018-01-17",-0.0123702685961038
"241","Alaris Royalty Corp.","AD","2018-01-16",-0.00834159331936236
"242","Alaris Royalty Corp.","AD","2018-01-15",0.0054266317127977
"243","Alaris Royalty Corp.","AD","2018-01-12",0.00247304857259479
"244","Alaris Royalty Corp.","AD","2018-01-11",0.00898194987828165
"245","Alaris Royalty Corp.","AD","2018-01-10",-0.00644526302078956
"246","Alaris Royalty Corp.","AD","2018-01-09",-0.00787006746989394
"247","Alaris Royalty Corp.","AD","2018-01-08",0.000492284261418075
"248","Alaris Royalty Corp.","AD","2018-01-05",-0.0183576849128946
"249","Alaris Royalty Corp.","AD","2018-01-04",0.00145141832235477
"250","Alaris Royalty Corp.","AD","2018-01-03",-0.000966641328284362
"251","Alaris Royalty Corp.","AD","2018-01-02",0.000967576627841116
"252","Alaris Royalty Corp.","AD","2017-12-29",0
"253","Alaris Royalty Corp.","AD","2017-12-28",0.0184774714853601
"254","Alaris Royalty Corp.","AD","2017-12-27",-0.00341472120641358
"255","Alaris Royalty Corp.","AD","2017-12-22",0.0138478107514937
"256","Alaris Royalty Corp.","AD","2017-12-21",0.00546962801669063
"257","Alaris Royalty Corp.","AD","2017-12-20",0.00751519792146917
"258","Alaris Royalty Corp.","AD","2017-12-19",-0.00199984505504855
"259","Alaris Royalty Corp.","AD","2017-12-18",0.048767308998769
"260","Alaris Royalty Corp.","AD","2017-12-15",0
"261","Alaris Royalty Corp.","AD","2017-12-14",0.00421294285718467
"262","Alaris Royalty Corp.","AD","2017-12-13",0.00316961953124022
"263","Alaris Royalty Corp.","AD","2017-12-12",-0.014575766783106
"264","Alaris Royalty Corp.","AD","2017-12-11",0.0283723134407344
"265","Alaris Royalty Corp.","AD","2017-12-08",0.0135650212256484
"266","Alaris Royalty Corp.","AD","2017-12-07",0.0159869070173641
"267","Alaris Royalty Corp.","AD","2017-12-06",0.00387355318012702
"268","Alaris Royalty Corp.","AD","2017-12-05",-0.00823234774619034
"269","Alaris Royalty Corp.","AD","2017-12-04",-0.014069492970663
"270","Alaris Royalty Corp.","AD","2017-12-01",-0.00215977941606427
"271","Alaris Royalty Corp.","AD","2017-11-30",0.00325031942120014
"272","Alaris Royalty Corp.","AD","2017-11-29",0.007916862272589
"273","Alaris Royalty Corp.","AD","2017-11-28",-0.00162325759402716
"274","Alaris Royalty Corp.","AD","2017-11-27",-0.0107067898498465
"275","Alaris Royalty Corp.","AD","2017-11-24",0
"276","Alaris Royalty Corp.","AD","2017-11-23",0.0108226658588119
"277","Alaris Royalty Corp.","AD","2017-11-22",0.00818343962917108
"278","Alaris Royalty Corp.","AD","2017-11-21",-0.00217756760016234
"279","Alaris Royalty Corp.","AD","2017-11-20",-0.00541405157533689
"280","Alaris Royalty Corp.","AD","2017-11-17",-0.0144074690711755
"281","Alaris Royalty Corp.","AD","2017-11-16",0.0268490878023569
"282","Alaris Royalty Corp.","AD","2017-11-15",0.00385012284241083
"283","Alaris Royalty Corp.","AD","2017-11-14",-0.00926433604707526
"284","Alaris Royalty Corp.","AD","2017-11-13",0.000545480712732999
"285","Alaris Royalty Corp.","AD","2017-11-10",-0.00811256422650908
"286","Alaris Royalty Corp.","AD","2017-11-09",-0.00751467141983453
"287","Alaris Royalty Corp.","AD","2017-11-08",-0.00586952829008632
"288","Alaris Royalty Corp.","AD","2017-11-07",-0.0639365464486529
"289","Alaris Royalty Corp.","AD","2017-11-06",0.00451597965919977
"290","Alaris Royalty Corp.","AD","2017-11-03",-0.00747001862238897
"291","Alaris Royalty Corp.","AD","2017-11-02",-0.0228710423074046
"292","Alaris Royalty Corp.","AD","2017-11-01",0.00538152063033024
"293","Alaris Royalty Corp.","AD","2017-10-31",-0.00486875439267571
"294","Alaris Royalty Corp.","AD","2017-10-30",-0.00892628464686394
"295","Alaris Royalty Corp.","AD","2017-10-27",0.0111487521298971
"296","Alaris Royalty Corp.","AD","2017-10-26",-0.0129186584049817
"297","Alaris Royalty Corp.","AD","2017-10-25",-0.0071258779012343
"298","Alaris Royalty Corp.","AD","2017-10-24",0.00333654442923168
"299","Alaris Royalty Corp.","AD","2017-10-23",-0.00568721502277892
"300","Alaris Royalty Corp.","AD","2017-10-20",0.0153993983708157
"301","Alaris Royalty Corp.","AD","2017-10-19",0.00483559942209141
"302","Alaris Royalty Corp.","AD","2017-10-18",0.000484039183854683
"303","Alaris Royalty Corp.","AD","2017-10-17",-0.0114779998360533
"304","Alaris Royalty Corp.","AD","2017-10-16",-0.00806439937029403
"305","Alaris Royalty Corp.","AD","2017-10-13",0.0159034551398765
"306","Alaris Royalty Corp.","AD","2017-10-12",-0.00288307287056777
"307","Alaris Royalty Corp.","AD","2017-10-11",0.0281619154340179
"308","Alaris Royalty Corp.","AD","2017-10-10",-0.00197250126654896
"309","Alaris Royalty Corp.","AD","2017-10-06",-0.000984946364694119
"310","Alaris Royalty Corp.","AD","2017-10-05",-0.0174250118928806
"311","Alaris Royalty Corp.","AD","2017-10-04",0.00339974310353782
"312","Alaris Royalty Corp.","AD","2017-10-03",-0.000485410593453419
"313","Alaris Royalty Corp.","AD","2017-10-02",0.00145841031304896
"314","Alaris Royalty Corp.","AD","2017-09-29",-0.0181384623605175
"315","Alaris Royalty Corp.","AD","2017-09-28",0.00939516804890804
"316","Alaris Royalty Corp.","AD","2017-09-27",0.00143803398844197
"317","Alaris Royalty Corp.","AD","2017-09-26",-0.00191363717050927
"318","Alaris Royalty Corp.","AD","2017-09-25",0.00480769283169248
"319","Alaris Royalty Corp.","AD","2017-09-22",0.0146339796517681
"320","Alaris Royalty Corp.","AD","2017-09-21",0.000976828373485211
"321","Alaris Royalty Corp.","AD","2017-09-20",-0.0224344938059109
"322","Alaris Royalty Corp.","AD","2017-09-19",0.00479616346066186
"323","Alaris Royalty Corp.","AD","2017-09-18",0.00192218571291301
"324","Alaris Royalty Corp.","AD","2017-09-15",-0.00335256114043098
"325","Alaris Royalty Corp.","AD","2017-09-14",-0.00238894254996917
"326","Alaris Royalty Corp.","AD","2017-09-13",0.000478060268428949
"327","Alaris Royalty Corp.","AD","2017-09-12",0.00965289692764803
"328","Alaris Royalty Corp.","AD","2017-09-11",0.00436208958981468
"329","Alaris Royalty Corp.","AD","2017-09-08",-0.0124461138573018
"330","Alaris Royalty Corp.","AD","2017-09-07",-0.00286387547695643
"331","Alaris Royalty Corp.","AD","2017-09-06",-0.0145812643045895
"332","Alaris Royalty Corp.","AD","2017-09-05",-0.031876094384821
"333","Alaris Royalty Corp.","AD","2017-09-01",0.0557690951579966
"334","Alaris Royalty Corp.","AD","2017-08-31",0.0062892923108004
"335","Alaris Royalty Corp.","AD","2017-08-30",-0.0841826423751525
"336","Alaris Royalty Corp.","AD","2017-08-29",-0.00287177623762153
"337","Alaris Royalty Corp.","AD","2017-08-28",0.00396824558879091
"338","Alaris Royalty Corp.","AD","2017-08-25",-0.00263823347019846
"339","Alaris Royalty Corp.","AD","2017-08-24",-0.00263164067292187
"340","Alaris Royalty Corp.","AD","2017-08-23",0.00884956332665392
"341","Alaris Royalty Corp.","AD","2017-08-22",0.014362583584313
"342","Alaris Royalty Corp.","AD","2017-08-21",0.0104309810085588
"343","Alaris Royalty Corp.","AD","2017-08-18",-0.000453113152526635
"344","Alaris Royalty Corp.","AD","2017-08-17",0.0137865650659686
"345","Alaris Royalty Corp.","AD","2017-08-16",0.074567971281443
"346","Alaris Royalty Corp.","AD","2017-08-15",0.0124998367977722
"347","Alaris Royalty Corp.","AD","2017-08-14",-0.00891981764375398
"348","Alaris Royalty Corp.","AD","2017-08-11",0.00498019647868886
"349","Alaris Royalty Corp.","AD","2017-08-10",-0.0103498325916097
"350","Alaris Royalty Corp.","AD","2017-08-09",-0.0116903717199178
"351","Alaris Royalty Corp.","AD","2017-08-08",-0.00194429290938436
"352","Alaris Royalty Corp.","AD","2017-08-04",-0.000486363186307159
"353","Alaris Royalty Corp.","AD","2017-08-03",-0.077129715387189
"354","Alaris Royalty Corp.","AD","2017-08-02",-0.0167551889909138
"355","Alaris Royalty Corp.","AD","2017-08-01",0.00621132529284232
"356","Alaris Royalty Corp.","AD","2017-07-31",0.00311528693000895
"357","Alaris Royalty Corp.","AD","2017-07-28",-0.000444647453561343
"358","Alaris Royalty Corp.","AD","2017-07-27",0.0281270752766836
"359","Alaris Royalty Corp.","AD","2017-07-26",-0.000454444233155944
"360","Alaris Royalty Corp.","AD","2017-07-25",-0.0045228506703741
"361","Alaris Royalty Corp.","AD","2017-07-24",0.0105120132275075
"362","Alaris Royalty Corp.","AD","2017-07-21",-0.0205910176411679
"363","Alaris Royalty Corp.","AD","2017-07-20",-0.00711092454869106
"364","Alaris Royalty Corp.","AD","2017-07-19",-0.000444400928027756
"365","Alaris Royalty Corp.","AD","2017-07-18",0.00222623618914705
"366","Alaris Royalty Corp.","AD","2017-07-17",0.00989200560865105
"367","Alaris Royalty Corp.","AD","2017-07-14",-0.00802871630758564
"368","Alaris Royalty Corp.","AD","2017-07-13",-0.0201046907551949
"369","Alaris Royalty Corp.","AD","2017-07-12",0.00438992697053635
"370","Alaris Royalty Corp.","AD","2017-07-11",0.00352393330030534
"371","Alaris Royalty Corp.","AD","2017-07-10",-0.00175876685413412
"372","Alaris Royalty Corp.","AD","2017-07-07",0.0061946539653491
"373","Alaris Royalty Corp.","AD","2017-07-06",-0.0308747124263547
"374","Alaris Royalty Corp.","AD","2017-07-05",0.00647400403299413
"375","Alaris Royalty Corp.","AD","2017-07-04",0.00607874207333143
"376","Alaris Royalty Corp.","AD","2017-06-30",0.00964501598976998
"377","Alaris Royalty Corp.","AD","2017-06-29",0.0420283177367447
"378","Alaris Royalty Corp.","AD","2017-06-28",0.0969679877926077
"379","Alaris Royalty Corp.","AD","2017-06-27",0.00199520604406918
"380","Alaris Royalty Corp.","AD","2017-06-26",-0.0123154255202624
"381","Alaris Royalty Corp.","AD","2017-06-23",0.00844539656140767
"382","Alaris Royalty Corp.","AD","2017-06-22",0.0156403718610261
"383","Alaris Royalty Corp.","AD","2017-06-21",0.00865169549859773
"384","Alaris Royalty Corp.","AD","2017-06-20",-0.0145435235490638
"385","Alaris Royalty Corp.","AD","2017-06-19",-0.00697258440694462
"386","Alaris Royalty Corp.","AD","2017-06-16",0.00601231780366319
"387","Alaris Royalty Corp.","AD","2017-06-15",-0.0113916402530559
"388","Alaris Royalty Corp.","AD","2017-06-14",-0.0213282724075834
"389","Alaris Royalty Corp.","AD","2017-06-13",0.0157559515485155
"390","Alaris Royalty Corp.","AD","2017-06-12",0.0216298040407815
"391","Alaris Royalty Corp.","AD","2017-06-09",0.00505531331128954
"392","Alaris Royalty Corp.","AD","2017-06-08",0
"393","Alaris Royalty Corp.","AD","2017-06-07",-0.0236920190320194
"394","Alaris Royalty Corp.","AD","2017-06-06",0.00645829168427307
"395","Alaris Royalty Corp.","AD","2017-06-05",-0.00247786946041052
