"dates";"SMB_val"
"2018-04-11";0.0460165698043278
"2018-04-10";-0.049897822481522865
"2018-04-09";0.09156851878957739
"2018-04-06";0.014681078804294652
"2018-04-05";0.011546242176423277
"2018-04-04";0.08752996274309444
"2018-04-03";0.07500265813617689
"2018-04-02";0.0703891190156038
"2018-03-29";-0.049223488818074666
"2018-03-28";0.1441096602532961
"2018-03-27";0.01768137975555432
"2018-03-26";-0.2201816633808787
"2018-03-23";-0.053749580017340176
"2018-03-22";0.04677212031164599
"2018-03-21";-0.027846003743928708
"2018-03-20";-0.0035235096506402858
"2018-03-19";-0.04017883284672506
"2018-03-16";0.039412087419212316
"2018-03-15";0.028322187937537477
"2018-03-14";0.057111475841168685
"2018-03-13";-0.02748288091458696
"2018-03-12";-0.011691660839477085
"2018-03-09";0.01705658026798665
"2018-03-08";0.017856061060112033
"2018-03-07";0.003742844874034007
"2018-03-06";-0.07225295409141652
"2018-03-05";-0.21749730427783304
"2018-03-02";-0.1296402025689037
"2018-03-01";-0.08028405665496191
"2018-02-28";0.04883707829621128
"2018-02-27";-0.002653770788156179
"2018-02-26";0.03182313064956683
"2018-02-23";0.006771639205793451
"2018-02-22";0.04785393751666964
"2018-02-21";0.07403090672001943
"2018-02-20";-0.04446206495450415
"2018-02-16";-0.004754638990383652
"2018-02-15";-0.15656950885124757
"2018-02-14";-0.10029022195399964
"2018-02-13";0.013111960475783599
"2018-02-12";0.0494681713081897
"2018-02-09";-0.06348952751805187
"2018-02-08";0.041720439666410244
"2018-02-07";0.03636195279747874
"2018-02-06";-0.08676190051334588
"2018-02-05";0.016995555284623987
"2018-02-02";0.13665815010252064
"2018-02-01";0.1379435258618275
"2018-01-31";-0.06595540298012557
"2018-01-30";0.12921080174622407
"2018-01-29";-0.01741895738293346
"2018-01-26";-0.03935742373331649
"2018-01-25";0.08092356077320845
"2018-01-24";0.062232094485429316
"2018-01-23";0.1957280393408618
"2018-01-22";-0.026118204061603603
"2018-01-19";0.0402242075397427
"2018-01-18";-0.0879207378307562
"2018-01-17";-0.03800750471312826
"2018-01-16";0.01254879731222601
"2018-01-15";-0.12194105135088251
"2018-01-12";0.13578939240174254
"2018-01-11";0.24212013288643736
"2018-01-10";0.030043934021866968
"2018-01-09";-0.11783173796070098
"2018-01-08";-0.15822387650034142
"2018-01-05";-0.03760637002260865
"2018-01-04";0.2012878659277611
"2018-01-03";-0.043609002377370934
"2018-01-02";-0.046513574033808874
"2017-12-29";0.013361690918702433
"2017-12-28";-0.08728408879301147
"2017-12-27";-0.25808188343369803
"2017-12-22";-0.05065793662270359
"2017-12-21";-0.010590266071591716
"2017-12-20";0.06709683790223725
"2017-12-19";-0.05404548864549023
"2017-12-18";-0.03922980989613514
"2017-12-15";-0.07731561563084986
"2017-12-14";-0.03266911663690966
"2017-12-13";0.07628831409463079
"2017-12-12";-0.002843068537998473
"2017-12-11";-0.017502314514976997
"2017-12-08";-0.08887601298156
"2017-12-07";0.03491537118301195
"2017-12-06";0.07063264095718771
"2017-12-05";-0.018011384878866922
"2017-12-04";-0.03308918662939199
"2017-12-01";-0.023906307254203445
"2017-11-30";0.0052023511897720046
"2017-11-29";0.07645288494920702
"2017-11-28";0.03638101249015629
"2017-11-27";-0.046229487646903294
"2017-11-24";0.0010210269963873975
"2017-11-23";0.026199929960340658
"2017-11-22";-0.05598143184037073
"2017-11-21";-0.03402825234241659
"2017-11-20";0.02144856059813407
"2017-11-17";-0.10986580984653524
"2017-11-16";0.07724284606027564
"2017-11-15";0.06020964370199105
"2017-11-14";0.0456233126523614
"2017-11-13";0.16848101489031947
"2017-11-10";-0.06513365935778131
"2017-11-09";-0.08968491438635237
"2017-11-08";-0.09290834690711408
"2017-11-07";-0.13724851517546893
"2017-11-06";-0.24339148607198913
"2017-11-03";-0.08598407229128815
"2017-11-02";-0.08444575972585244
"2017-11-01";-0.018944614620643625
"2017-10-31";-0.0943283159042756
"2017-10-30";-0.17325188555721835
"2017-10-27";0.03279197527262978
"2017-10-26";0.06901481556496697
"2017-10-25";-0.032519127183521
"2017-10-24";0.019366132149195116
"2017-10-23";-0.08753461197302294
"2017-10-20";-0.08058434136070877
"2017-10-19";0.06885794865076142
"2017-10-18";-0.01834571339598745
"2017-10-17";0.023347598545240135
"2017-10-16";-0.08057438120963285
"2017-10-13";-0.004650655708752673
"2017-10-12";0.014984456533132406
"2017-10-11";-0.033025761575658466
"2017-10-10";-0.019161177560880097
"2017-10-06";-0.030524017209700306
"2017-10-05";-0.09932327343747882
"2017-10-04";-0.009884774721756265
"2017-10-03";-0.0055111456491423495
"2017-10-02";0.023333692922814606
"2017-09-29";0.0463712902219509
"2017-09-28";0.12099021692659671
"2017-09-27";-0.021889252219593335
"2017-09-26";-0.016255469137138125
"2017-09-25";-0.07926252577015025
"2017-09-22";0.05157126391519312
"2017-09-21";0.009693006502855529
"2017-09-20";-0.04735271393079054
"2017-09-19";-0.015367339154019367
"2017-09-18";0.02543438445690363
"2017-09-15";-0.014001493782717925
"2017-09-14";-0.10696331953805072
"2017-09-13";-0.0018217723735334673
"2017-09-12";-0.020278785805681418
"2017-09-11";0.03017487626653699
"2017-09-08";-0.0731013906744237
"2017-09-07";-0.17205064127286845
"2017-09-06";-0.004508232507782154
"2017-09-05";-0.010270463004896507
"2017-09-01";0.03184268083944835
"2017-08-31";0.03581962896567578
"2017-08-30";-0.046157702077611856
"2017-08-29";0.20352005076267804
"2017-08-28";-0.004687351368131306
"2017-08-25";0.05020988487156671
"2017-08-24";-0.02769469891785
"2017-08-23";-0.039307999663187584
"2017-08-22";-0.0778534299517325
"2017-08-21";0.04587226932942912
"2017-08-18";0.04322591878336912
"2017-08-17";0.01516422582225098
"2017-08-16";0.18663818492991513
"2017-08-15";0.08354083996085976
"2017-08-14";-0.07200529422022463
"2017-08-11";-0.024979706049932104
"2017-08-10";-0.07873340942786686
"2017-08-09";0.039750217846530114
"2017-08-08";0.0413255769566385
"2017-08-04";-0.07721023200025826
"2017-08-03";-0.04953519912978433
"2017-08-02";-0.09424173904518227
"2017-08-01";-0.005234681778742098
"2017-07-31";-0.09284684376334695
"2017-07-28";-0.058083035728269686
"2017-07-27";0.16244465781486175
"2017-07-26";-0.18584543852084473
"2017-07-25";0.05180311779904392
"2017-07-24";-0.11965083214889947
"2017-07-21";-0.03638666745354645
"2017-07-20";-0.014775105002188173
"2017-07-19";-0.0872244363810417
"2017-07-18";0.05096314039948939
"2017-07-17";-0.10312914749923902
"2017-07-14";0.01908431212615053
"2017-07-13";0.03504263499277229
"2017-07-12";-0.00548989098834579
"2017-07-11";-0.08707496991223942
"2017-07-10";0.07868131341361126
"2017-07-07";0.007261163839099274
"2017-07-06";0.02481904568790974
"2017-07-05";-0.044207215037944
"2017-07-04";0.03482912940867826
"2017-06-30";0.0077446490821143615
"2017-06-29";0.062553500391106
"2017-06-28";-0.017603199353216525
"2017-06-27";0.15429407316631844
"2017-06-26";-0.06653436357380951
"2017-06-23";-0.07223065181693446
"2017-06-22";-0.033846867380184185
"2017-06-21";0.019449094781667148
"2017-06-20";0.016628566576757625
"2017-06-19";-0.08057319724636806
"2017-06-16";0.1562535159979909
"2017-06-15";-0.12165168174789927
"2017-06-14";-0.016986639184858612
"2017-06-13";-0.007981196705848612
"2017-06-12";0.06625692726005558
"2017-06-09";-0.09821410561340181
"2017-06-08";-0.05824940307198754
"2017-06-07";-0.07014304510049094
"2017-06-06";-0.007535133367506899
"2017-06-05";-0.005431941011767204
"2017-06-02";0.009043390172289136
"2017-06-01";-0.13793595796506675
"2017-05-31";-0.031117103956089315
"2017-05-30";-0.05969802699619137
"2017-05-29";0.08508129790217508
"2017-05-26";-0.0791086864789283
"2017-05-25";0.05115221877860672
"2017-05-24";0.07746362111789895
"2017-05-23";0.06595664747357566
"2017-05-19";-0.0004977709252177095
"2017-05-18";-0.05884830904687226
"2017-05-17";0.0691380167406617
"2017-05-16";0.02906398905902663
"2017-05-15";-0.00010437421184474743
"2017-05-12";0.0028977535694113613
"2017-05-11";-0.0332684820525633
"2017-05-10";0.064859378956932
"2017-05-09";0.056527360467453346
"2017-05-08";-0.04728453807400761
"2017-05-05";-0.108615402069347
"2017-05-04";-0.06108130754492392
"2017-05-03";0.016424609472963182
"2017-05-02";-0.016036685664843106
"2017-05-01";-0.05442494918989971
"2017-04-28";0.010674066897388597
"2017-04-27";0.023176390199180344
"2017-04-26";0.07878187145277397
"2017-04-25";0.04658113365530313
"2017-04-24";-0.02537560828710599
"2017-04-21";-0.04003431651031637
"2017-04-20";0.0266496694855681
"2017-04-19";-0.10051381180000761
"2017-04-18";0.0660571391026149
"2017-04-17";0.017525569367740575
"2017-04-13";0.08884706800821636
"2017-04-12";0.014266999561629662
"2017-04-11";0.07001237284256882
"2017-04-10";-0.0400955963628604
"2017-04-07";0.03594618533095873
"2017-04-06";-0.050553401952963706
"2017-04-05";-0.011921561627711663
"2017-04-04";-0.06458739294184174
"2017-04-03";0.0765153357782046
"2017-03-31";0.041931067113967206
"2017-03-30";-0.040308908585077574
"2017-03-29";-0.019777553851264076
"2017-03-28";0.009396790320733955
"2017-03-27";-0.10975833080208183
"2017-03-24";-0.029218369615080515
"2017-03-23";-0.11473217590350877
"2017-03-22";0.004705493808422809
"2017-03-21";0.09724995234836813
"2017-03-20";0.0008870598203775878
"2017-03-17";0.012785724182384207
"2017-03-16";-0.005826882854027568
"2017-03-15";-0.04804354127576903
"2017-03-14";-0.024572513805945564
"2017-03-13";0.03888664752768142
"2017-03-10";0.07541798608709471
"2017-03-09";0.005823090279647079
"2017-03-08";0.08834721811098706
"2017-03-07";0.07601637808549908
"2017-03-06";-0.06399635379762605
"2017-03-03";0.03556448366910883
"2017-03-02";-0.017278696889876148
"2017-03-01";0.04690842001133673
"2017-02-28";0.004378360299652113
"2017-02-27";-0.06429604784209128
"2017-02-24";0.10653530776141767
"2017-02-23";-0.0008350850045158262
"2017-02-22";-0.027218373768397447
"2017-02-21";-0.0745900130192321
"2017-02-17";-0.040628162927981146
"2017-02-16";-0.07343654768723026
"2017-02-15";-0.020265904897260777
"2017-02-14";0.051907018345426346
"2017-02-13";-0.041570031665330964
"2017-02-10";0.012708354908075703
"2017-02-09";-0.04668840632926151
"2017-02-08";-0.03925575688613146
"2017-02-07";-0.0221985655299452
"2017-02-06";-0.16259050192860258
"2017-02-03";-0.016754922368793765
"2017-02-02";-0.007116603747185915
"2017-02-01";0.030182556600035423
"2017-01-31";-0.007432618780100262
"2017-01-30";0.016757531472042668
"2017-01-27";-0.0007344604931899257
"2017-01-26";0.011302778265786764
"2017-01-25";0.057426147351563636
"2017-01-24";-0.016551239274247148
"2017-01-23";-0.008083890032813576
"2017-01-20";-0.06633474424642855
"2017-01-19";0.06648000056086592
"2017-01-18";0.054629289716811164
"2017-01-17";-0.11314949001758724
"2017-01-16";-0.0525455591939612
"2017-01-13";-0.08677245397734898
"2017-01-12";0.02227761874624912
"2017-01-11";0.02077105777992675
"2017-01-10";0.0665233624884776
"2017-01-09";-0.013200933538630786
"2017-01-06";-0.022207222258444494
"2017-01-05";0.11226871222796869
"2017-01-04";-0.04098123106040141
"2017-01-03";-0.06484268429311743
"2016-12-30";-0.012087721170087728
"2016-12-29";0.06223756757398839
"2016-12-28";0.05663080598984439
"2016-12-23";0.005739732101664672
"2016-12-22";-0.0597044273640039
"2016-12-21";0.07749728429771852
"2016-12-20";0.047162647249798656
"2016-12-19";0.05084956486733459
"2016-12-16";0.016242207468470552
"2016-12-15";0.019815947360754343
"2016-12-14";-0.0016755462831160167
"2016-12-13";-0.12879415237593267
"2016-12-12";-0.053555508906320576
"2016-12-09";0.01616824921920837
"2016-12-08";0.08873742623600436
"2016-12-07";-0.06900747285378891
"2016-12-06";0.059783146477737886
"2016-12-05";0.0746815245953697
"2016-12-02";-0.018230863196185068
"2016-12-01";0.07781153356637883
"2016-11-30";0.007849577633596574
"2016-11-29";0.028862485794083022
"2016-11-28";-0.0499990012943181
"2016-11-25";0.04376430020218446
"2016-11-24";0.05658107575514056
"2016-11-23";-0.28778331227679405
"2016-11-22";0.2915500030701892
"2016-11-21";0.10869594997975618
"2016-11-18";0.04863487407416952
"2016-11-17";-0.10436805004605189
"2016-11-16";0.17606695341905637
"2016-11-15";-0.26291065354447396
"2016-11-14";-0.15968817537821492
"2016-11-11";-0.023769235013171568
"2016-11-10";-0.07851794176102973
"2016-11-09";0.03631518517113293
"2016-11-08";-0.09074918654866773
"2016-11-07";-0.04859879029908558
"2016-11-04";-0.038540544276140634
"2016-11-03";-0.053569645412922515
"2016-11-02";0.0031385836123690447
"2016-11-01";-0.11612625349264004
"2016-10-31";-0.06673983800476893
"2016-10-28";0.011307107317887165
"2016-10-27";-0.08617005407677615
"2016-10-26";-0.11430702979437204
"2016-10-25";0.0899340130447038
"2016-10-24";0.04562683263253514
"2016-10-21";0.06698741637512941
"2016-10-20";-0.008290740470509345
"2016-10-19";-0.0877511773903353
"2016-10-18";-0.13989609854410795
"2016-10-17";-0.09164587339897026
"2016-10-14";-0.021403384980362913
"2016-10-13";-0.01763042000793533
"2016-10-12";0.0027480461152734476
"2016-10-11";-0.04783259754498872
"2016-10-07";-0.053206358828853405
"2016-10-06";0.005196485545747
"2016-10-05";0.04185149251085603
"2016-10-04";-0.11040491846022996
"2016-10-03";-0.07365931828561968
"2016-09-30";-0.014780258861741002
"2016-09-29";-0.018021425415161565
"2016-09-28";0.01718694217467022
"2016-09-27";0.031015551174909114
"2016-09-26";-0.05775337583402387
"2016-09-23";0.0036275952492934235
"2016-09-22";0.014820552346247573
"2016-09-21";0.02438150247826679
"2016-09-20";0.007517489295981051
"2016-09-19";-0.010757666931684944
"2016-09-16";-0.005402866653359373
"2016-09-15";-0.060954560775929124
"2016-09-14";-0.021388682628678227
"2016-09-13";0.010303571188613324
"2016-09-12";-0.008877004060450801
"2016-09-09";0.028213236085274873
"2016-09-08";-0.023243567581156897
"2016-09-07";0.006024293232892351
"2016-09-06";0.03586766041734399
"2016-09-02";-0.015748448992244413
"2016-09-01";-0.09228260714362346
"2016-08-31";0.030456059139290222
"2016-08-30";-0.007403083589957982
"2016-08-29";0.017178567950958592
"2016-08-26";-0.03897658331743631
"2016-08-25";0.03802575472192969
"2016-08-24";-0.021541575969407863
"2016-08-23";-0.006191144109977405
"2016-08-22";-0.02203075385413379
"2016-08-19";-0.014769217673309618
"2016-08-18";-0.03389519867839485
"2016-08-17";0.004335272442269708
"2016-08-16";-0.003522501324974331
"2016-08-15";0.01886342256519879
"2016-08-12";-0.028442797091971013
"2016-08-11";0.11890759546505747
"2016-08-10";-0.018290419844698026
"2016-08-09";-0.019958042202093892
"2016-08-08";0.09952412153266718
"2016-08-05";-0.12942716658968523
"2016-08-04";-0.1040606391230808
"2016-08-03";-0.12157175863643628
"2016-08-02";0.02701598480686223
"2016-07-29";-0.048138026762380215
"2016-07-28";-0.11711740810998354
"2016-07-27";-0.050385919089851544
"2016-07-26";-0.02696937132381575
"2016-07-25";-0.09333368073201212
"2016-07-22";-0.030727222359933345
"2016-07-21";0.1330157786364012
"2016-07-20";-0.06072444048474521
"2016-07-19";-0.013333935095942683
"2016-07-18";-0.006118501557817499
"2016-07-15";0.03285901597939549
"2016-07-14";-0.010991589466084733
"2016-07-13";0.03022896186240983
"2016-07-12";-0.013868346726211876
"2016-07-11";0.03061941206985934
"2016-07-08";0.038771421727160145
"2016-07-07";0.02347475572426115
"2016-07-06";0.013562363035788068
"2016-07-05";-0.12279602326591495
"2016-07-04";0.006212837210257269
"2016-06-30";0.032709724918462836
"2016-06-29";-0.05681543354687193
"2016-06-28";-0.0018668467235067251
"2016-06-27";0.07437583656671437
"2016-06-24";0.052463706902386734
"2016-06-23";-0.06480591002934935
"2016-06-22";-0.058005416554614095
"2016-06-21";-0.10895265436931768
"2016-06-20";0.06562494774845297
"2016-06-17";0.00833302185015438
"2016-06-16";-0.11784941493705427
"2016-06-15";0.003182691769705653
"2016-06-14";0.0037523746290868444
"2016-06-13";0.025717422977246163
"2016-06-10";0.028678903535962117
"2016-06-09";0.01933098498663385
"2016-06-08";-0.03291341374909679
"2016-06-07";0.000166318403772861
"2016-06-06";-0.009345541371711348
"2016-06-03";0.0783495792110171
"2016-06-02";-0.03410880627892747
"2016-06-01";-0.04564559056855263
"2016-05-31";0.06915616655769653
"2016-05-30";0.00808637031793336
"2016-05-27";0.03665806855963397
"2016-05-26";0.006996652221579035
"2016-05-25";-0.036769392162896854
"2016-05-24";0.004614375646751975
"2016-05-20";-0.02271989783335317
"2016-05-19";0.06709880121267665
"2016-05-18";0.03180631732512724
"2016-05-17";0.08582124741674323
"2016-05-16";-0.014037673644267234
"2016-05-13";-0.05932742187616645
"2016-05-12";-0.06957590616110358
"2016-05-11";0.07214550910431433
"2016-05-10";-0.11856627965360036
"2016-05-09";0.00042451145081916393
"2016-05-06";-0.06495264711974771
"2016-05-05";0.04967704373065414
"2016-05-04";0.030463854277095047
"2016-05-03";-0.034669707749474726
"2016-05-02";0.09705038201951446
"2016-04-29";-0.046106032718749815
"2016-04-28";0.047072437230627075
"2016-04-27";0.040051953462418494
"2016-04-26";0.04273393473430345
"2016-04-25";0.030876998945959272
"2016-04-22";0.005961042019985617
"2016-04-21";0.08258712734398402
"2016-04-20";-0.06411905151047619
"2016-04-19";-0.06001982564459564
"2016-04-18";0.03940016489156594
"2016-04-15";0.027855145884504842
"2016-04-14";-0.0132736188342305
"2016-04-13";0.09652287547039418
"2016-04-12";0.011246346993429898
"2016-04-11";-0.002192114538409078
"2016-04-08";-0.027445949716311663
"2016-04-07";0.06172493685806075
"2016-04-06";0.10669017548127094
"2016-04-05";0.014516008143061978
"2016-04-04";0.03321206152412627
"2016-04-01";-0.05189260958618445
"2016-03-31";0.011155801879447064
"2016-03-30";-0.11037509387449836
"2016-03-29";0.030870370405679824
"2016-03-28";-0.052774438923574266
"2016-03-24";-0.07911110085350628
"2016-03-23";0.08588014042827197
"2016-03-22";0.08003550344844344
"2016-03-21";0.005104388553304709
"2016-03-18";0.03675930254656507
"2016-03-17";-0.07001704673114979
"2016-03-16";0.03102898249907633
"2016-03-15";-0.0665015686864823
"2016-03-14";0.09391607367401715
"2016-03-11";-0.02373739932618804
"2016-03-10";-0.020954249915331322
"2016-03-09";0.02288468717293253
"2016-03-08";0.04968570603328322
"2016-03-07";-0.023449860259899598
"2016-03-04";0.1135770853689569
"2016-03-03";-0.020816200745235144
"2016-03-02";0.07795841273027998
"2016-03-01";-0.024405762372217546
"2016-02-29";-0.08166126606778415
"2016-02-26";-0.01773592360049126
"2016-02-25";0.0011543921866216077
"2016-02-24";0.02817424263903706
"2016-02-23";-0.10140485721940908
"2016-02-22";-0.13410263967153854
"2016-02-19";-0.06960658393370639
"2016-02-18";-0.5744995537096131
"2016-02-17";-0.014709254825635301
"2016-02-16";-0.0265721072955091
"2016-02-12";0.2332870654036785
"2016-02-11";-0.3810484298280116
"2016-02-10";0.0029553612430651827
"2016-02-09";0.2069236654354059
"2016-02-08";-0.35575152698339857
"2016-02-05";0.013857391258638677
"2016-02-04";0.0027088703504915476
"2016-02-03";-0.0041264437715905775
"2016-02-02";0.026185450490035074
"2016-02-01";0.05378425088279322
"2016-01-29";-0.03499650724186806
"2016-01-28";-0.08276358838585005
"2016-01-27";0.06748024380054057
"2016-01-26";0.2632678766550923
"2016-01-25";-0.529371598080018
"2016-01-22";-0.025168580749967723
"2016-01-21";-0.053557865203394894
"2016-01-20";0.07865619970498532
"2016-01-19";0.00434125490591105
"2016-01-18";0.05633886031695024
"2016-01-15";0.06352100465466122
"2016-01-14";0.012372141097843584
"2016-01-13";0.05334212567636494
"2016-01-12";-0.054250777446284
"2016-01-11";-0.051473878152978436
"2016-01-08";0.1194944143560199
"2016-01-07";-0.03113271662485173
"2016-01-06";0.042890162936525505
"2016-01-05";0.035140527286736396
"2016-01-04";0.07174193136242542
"2015-12-31";-0.05574283144587229
"2015-12-30";0.011371736706151856
"2015-12-29";-0.01291774210842334
"2015-12-24";0.05046874916563819
"2015-12-23";0.07950661219634217
"2015-12-22";0.05056126917639087
"2015-12-21";-0.010675419072566559
"2015-12-18";-0.030462833579123078
"2015-12-17";0.07247718202558794
"2015-12-16";0.41531672949079673
"2015-12-15";-0.5445566651811768
"2015-12-14";-0.04416798022142474
"2015-12-11";0.008668132402417206
"2015-12-10";0.0803962500550825
"2015-12-09";0.05240835660600945
"2015-12-08";-0.0066527231830915134
"2015-12-07";-0.00030124494699482196
"2015-12-04";-0.03581278495596943
"2015-12-03";0.048656062284297294
"2015-12-02";0.0025189954061378694
"2015-12-01";-0.09498431359623846
"2015-11-30";-0.03306431165295897
"2015-11-27";-0.040112291528088886
"2015-11-26";0.04696456796995391
"2015-11-25";0.03201984553870088
"2015-11-24";0.01340064477275883
"2015-11-23";0.006819528902902303
"2015-11-20";-0.017961075444015692
"2015-11-19";-0.05795679981257537
"2015-11-18";0.0006489307017432631
"2015-11-17";0.0224839787532696
"2015-11-16";-0.0002576859724341407
"2015-11-13";0.18953786441081055
"2015-11-12";-0.20381817662729956
"2015-11-11";0.0631882107573598
"2015-11-10";-0.015426008019767437
"2015-11-09";0.004712577624194754
"2015-11-06";0.004877691523547707
"2015-11-05";0.01960094668315395
"2015-11-04";-0.06600971695508845
"2015-11-03";-0.00776178288954448
"2015-11-02";-0.04227423905877818
"2015-10-30";-0.0046845436054049755
