"d1";"HML_val"
"2018-03-02";17.098166666666664
"2018-03-01";16.654666666666664
"2018-02-28";16.837799999999998
"2018-02-27";16.55966666666667
"2018-02-26";16.7688
"2018-02-23";16.659000000000006
"2018-02-22";16.347333333333335
"2018-02-21";16.338
"2018-02-20";16.543333333333337
"2018-02-16";16.557166666666667
"2018-02-15";16.594833333333334
"2018-02-14";16.164000000000005
"2018-02-13";15.93283333333334
"2018-02-12";15.729833333333332
"2018-02-09";15.2346
"2018-02-08";15.360800000000003
"2018-02-07";15.57
"2018-02-06";15.6144
"2018-02-05";15.732800000000001
"2018-02-02";16.0188
"2018-02-01";16.231399999999994
"2018-01-31";15.957400000000002
"2018-01-30";15.890600000000003
"2018-01-29";16.341200000000008
"2018-01-26";16.161599999999996
"2018-01-25";15.875200000000003
"2018-01-24";15.9976
"2018-01-23";12.463666666666665
"2018-01-22";11.98166666666667
"2018-01-19";12.075999999999992
"2018-01-18";12.198999999999996
"2018-01-17";12.07016666666667
"2018-01-16";12.0115
"2018-01-15";11.583833333333338
"2018-01-12";14.723333333333334
"2018-01-11";11.576166666666667
"2018-01-10";11.8655
"2018-01-09";11.89766666666667
"2018-01-08";11.714933333333336
"2018-01-05";14.631666666666675
"2018-01-04";14.698999999999996
"2018-01-03";11.683499999999995
"2018-01-02";14.971333333333337
"2017-12-29";12.980333333333334
"2017-12-28";13.005333333333335
"2017-12-27";12.765333333333333
"2017-12-22";16.569499999999994
"2017-12-21";16.532999999999998
"2017-12-20";16.67016666666666
"2017-12-19";16.572166666666664
"2017-12-18";16.550000000000004
"2017-12-15";16.530199999999994
"2017-12-14";16.5696
"2017-12-13";16.685199999999995
"2017-12-12";16.6625
"2017-12-11";16.798999999999996
"2017-12-08";16.828000000000003
"2017-12-07";16.498199999999997
"2017-12-06";16.418599999999998
"2017-12-05";16.3788
"2017-12-04";15.955400000000001
"2017-12-01";16.174
"2017-11-30";16.190200000000004
"2017-11-29";16.1218
"2017-11-28";16.727500000000003
"2017-11-27";16.79525
"2017-11-24";16.760199999999998
"2017-11-23";16.55425
"2017-11-22";16.531799999999997
"2017-11-21";16.392000000000003
"2017-11-20";16.256800000000002
"2017-11-17";15.97266666666667
"2017-11-16";15.9996
"2017-11-15";15.8625
"2017-11-14";15.647400000000005
"2017-11-13";15.7705
"2017-11-10";15.518200000000002
"2017-11-09";15.489666666666661
"2017-11-08";15.474000000000004
"2017-11-07";15.601166666666668
"2017-11-06";15.557500000000005
"2017-11-03";15.798800000000002
"2017-11-02";15.733399999999996
"2017-11-01";14.836799999999995
"2017-10-31";15.057499999999996
"2017-10-30";15.289600000000002
"2017-10-27";15.385600000000004
"2017-10-26";15.717400000000001
"2017-10-25";15.648599999999993
"2017-10-24";15.704400000000001
"2017-10-23";15.758200000000002
"2017-10-20";15.737499999999997
"2017-10-19";15.612799999999996
"2017-10-18";15.592000000000008
"2017-10-17";15.5766
"2017-10-16";15.720599999999997
"2017-10-13";15.588249999999997
"2017-10-12";15.474399999999996
"2017-10-11";15.424200000000003
"2017-10-10";15.418399999999997
"2017-10-06";15.236333333333333
"2017-10-05";15.215999999999998
"2017-10-04";15.128400000000005
"2017-10-03";15.136600000000005
"2017-10-02";15.160800000000004
"2017-09-29";15.492999999999999
"2017-09-28";15.45766666666667
"2017-09-27";15.595199999999997
"2017-09-26";15.540999999999999
"2017-09-25";15.452333333333327
"2017-09-22";15.63
"2017-09-21";15.580333333333343
"2017-09-20";15.821666666666662
"2017-09-19";15.826500000000003
"2017-09-18";15.648166666666675
"2017-09-15";15.583166666666672
"2017-09-14";15.857500000000007
"2017-09-13";15.873166666666673
"2017-09-12";15.926833333333335
"2017-09-11";15.593428571428564
"2017-09-08";15.461857142857145
"2017-09-07";15.546857142857148
"2017-09-06";15.401
"2017-09-05";15.473500000000005
"2017-09-01";15.501857142857146
"2017-08-31";15.580000000000005
"2017-08-30";15.099714285714285
"2017-08-29";14.944285714285721
"2017-08-28";15.166571428571423
"2017-08-25";15.022000000000002
"2017-08-24";15.376999999999994
"2017-08-23";15.566166666666662
"2017-08-22";15.517999999999994
"2017-08-21";15.560833333333335
"2017-08-18";15.499333333333336
"2017-08-17";15.571285714285711
"2017-08-16";15.403428571428572
"2017-08-15";15.275571428571425
"2017-08-14";15.332571428571427
"2017-08-11";14.973571428571425
"2017-08-10";14.710428571428572
"2017-08-09";14.950857142857139
"2017-08-08";16.190666666666672
"2017-08-04";16.342571428571432
"2017-08-03";16.2436
"2017-08-02";16.440571428571428
"2017-08-01";16.039142857142853
"2017-07-31";15.888571428571435
"2017-07-28";15.924857142857139
"2017-07-27";15.844714285714291
"2017-07-26";16.395428571428578
"2017-07-25";16.354571428571425
"2017-07-24";16.227857142857143
"2017-07-21";15.822428571428574
"2017-07-20";15.87385714285714
"2017-07-19";15.816428571428565
"2017-07-18";15.768142857142857
"2017-07-17";15.668571428571429
"2017-07-14";15.660666666666666
"2017-07-13";15.704000000000008
"2017-07-12";15.820200000000003
"2017-07-11";15.637428571428567
"2017-07-10";15.646571428571432
"2017-07-07";15.672571428571427
"2017-07-06";15.473285714285717
"2017-07-05";15.662857142857138
"2017-07-04";15.593285714285713
"2017-06-30";16.03371428571429
"2017-06-29";17.162
"2017-06-28";17.4506
"2017-06-27";17.592599999999994
"2017-06-26";18.182249999999996
"2017-06-23";18.254599999999996
"2017-06-22";18.155600000000007
"2017-06-21";18.0318
"2017-06-20";17.826600000000003
"2017-06-19";17.995999999999995
"2017-06-16";17.604
"2017-06-15";17.762199999999996
"2017-06-14";17.3442
"2017-06-13";17.3222
"2017-06-12";17.313
"2017-06-09";17.870399999999993
"2017-06-08";18.382399999999993
"2017-06-07";18.282000000000004
"2017-06-06";18.2612
"2017-06-05";18.6284
"2017-06-02";18.630000000000003
"2017-06-01";18.569999999999993
"2017-05-31";18.367500000000003
"2017-05-30";18.235200000000003
"2017-05-29";18.3366
"2017-05-26";18.1744
"2017-05-25";18.211600000000004
"2017-05-24";18.096999999999994
"2017-05-23";17.8782
"2017-05-19";17.654800000000005
"2017-05-18";17.469000000000005
"2017-05-17";16.917800000000007
"2017-05-16";17.740999999999996
"2017-05-15";17.5126
"2017-05-12";17.428600000000003
"2017-05-11";17.546400000000002
"2017-05-10";17.822600000000005
"2017-05-09";17.674199999999995
"2017-05-08";17.732799999999997
"2017-05-05";17.773
"2017-05-04";17.65825
"2017-05-03";16.968249999999998
"2017-05-02";17.33575
"2017-05-01";16.90875
"2017-04-28";16.2625
"2017-04-27";15.839
"2017-04-26";16.147199999999994
"2017-04-25";16.3362
"2017-04-24";16.178
"2017-04-21";16.108249999999995
"2017-04-20";16.24066666666667
"2017-04-19";15.90075
"2017-04-18";15.878249999999998
"2017-04-17";15.800200000000004
"2017-04-13";15.841249999999997
"2017-04-12";15.80375
"2017-04-11";15.922
"2017-04-10";16.083
"2017-04-07";15.99375
"2017-04-06";16.085999999999995
"2017-04-05";16.128249999999998
"2017-04-04";16.246999999999996
"2017-04-03";16.13875
"2017-03-31";16.842000000000002
"2017-03-30";17.06475
"2017-03-29";17.0745
"2017-03-28";16.98925
"2017-03-27";13.010833333333336
"2017-03-24";16.88775
"2017-03-23";17.013333333333335
"2017-03-22";16.977999999999998
"2017-03-21";17.060333333333332
"2017-03-20";17.172333333333334
"2017-03-17";17.08033333333333
"2017-03-16";17.066666666666663
"2017-03-15";17.209333333333333
"2017-03-14";17.06533333333333
"2017-03-13";16.96466666666667
"2017-03-10";16.946
"2017-03-09";17.029
"2017-03-08";16.977333333333334
"2017-03-07";16.7435
"2017-03-06";13.131666666666666
"2017-03-03";13.110666666666669
"2017-03-02";13.315999999999999
"2017-03-01";13.106999999999998
"2017-02-28";12.945333333333332
"2017-02-27";13.011000000000001
"2017-02-24";12.908666666666667
"2017-02-23";13.184333333333331
"2017-02-22";13.428666666666667
"2017-02-21";13.385000000000002
"2017-02-17";13.081999999999995
"2017-02-16";13.091666666666663
"2017-02-15";12.633666666666663
"2017-02-14";12.467000000000002
"2017-02-13";12.666000000000004
"2017-02-10";12.624
"2017-02-09";12.368333333333332
"2017-02-08";12.280333333333331
"2017-02-07";12.114666666666666
"2017-02-06";12.075333333333338
"2017-02-03";15.332333333333336
"2017-02-02";15.150500000000001
"2017-02-01";15.065
"2017-01-31";15.308666666666664
"2017-01-30";15.351666666666667
"2017-01-27";15.639333333333333
"2017-01-26";15.477
"2017-01-25";15.517999999999997
"2017-01-24";15.700000000000001
"2017-01-23";15.440666666666662
"2017-01-20";15.342666666666666
"2017-01-19";15.285500000000003
"2017-01-18";15.396666666666667
"2017-01-17";15.511666666666667
"2017-01-16";15.344
"2017-01-13";15.296666666666667
"2017-01-12";15.103000000000003
"2017-01-11";15.104
"2017-01-10";15.107999999999999
"2017-01-09";15.245500000000002
"2017-01-06";14.994333333333334
"2017-01-05";14.899999999999999
"2017-01-04";15.219666666666667
"2017-01-03";15.084999999999999
"2016-12-30";16.68425
"2016-12-29";16.75825
"2016-12-28";16.721
"2016-12-23";16.675499999999996
"2016-12-22";16.742000000000004
"2016-12-21";16.68325
"2016-12-20";16.724666666666664
"2016-12-19";16.650249999999996
"2016-12-16";16.3765
"2016-12-15";16.128749999999997
"2016-12-14";15.956749999999998
"2016-12-13";12.606833333333336
"2016-12-12";16.399499999999996
"2016-12-09";15.90175
"2016-12-08";15.865249999999998
"2016-12-07";12.623166666666668
"2016-12-06";15.913749999999999
"2016-12-05";12.46941666666667
"2016-12-02";12.680250000000001
"2016-12-01";13.059000000000001
"2016-11-30";13.495
"2016-11-29";13.463333333333336
"2016-11-28";13.331666666666667
"2016-11-25";13.414
"2016-11-24";13.312999999999999
"2016-11-23";17.2865
"2016-11-22";17.028333333333336
"2016-11-21";13.020166666666668
"2016-11-18";13.59691666666667
"2016-11-17";13.760416666666666
"2016-11-16";13.21033333333333
"2016-11-15";13.598666666666665
"2016-11-14";13.244499999999999
"2016-11-11";17.63425
"2016-11-10";18.00725
"2016-11-09";18.055999999999997
"2016-11-08";17.627749999999995
"2016-11-07";17.7795
"2016-11-04";17.430500000000002
"2016-11-03";17.390000000000004
"2016-11-02";17.593666666666664
"2016-11-01";17.630750000000003
"2016-10-31";17.609
"2016-10-28";16.771333333333338
"2016-10-27";16.76666666666667
"2016-10-26";16.645333333333333
"2016-10-25";16.806
"2016-10-24";16.99933333333333
"2016-10-21";16.972
"2016-10-20";16.925333333333334
"2016-10-19";16.974500000000003
"2016-10-18";16.993333333333336
"2016-10-17";16.802000000000003
"2016-10-14";16.834000000000003
"2016-10-13";16.579999999999995
"2016-10-12";16.878
"2016-10-11";16.773333333333333
"2016-10-07";17.091
"2016-10-06";17.169666666666668
"2016-10-05";17.262
"2016-10-04";17.448333333333338
"2016-10-03";17.366
"2016-09-30";17.152
"2016-09-29";19.490000000000002
"2016-09-28";19.356
"2016-09-27";19.162333333333336
"2016-09-26";18.990666666666666
"2016-09-23";18.947999999999997
"2016-09-22";19.128666666666668
"2016-09-21";19.02733333333333
"2016-09-20";19.014333333333337
"2016-09-19";18.60733333333333
"2016-09-16";18.117749999999997
"2016-09-15";18.468666666666664
"2016-09-14";18.137999999999998
"2016-09-13";17.94475
"2016-09-12";18.447
"2016-09-09";18.084333333333333
"2016-09-08";18.61766666666667
"2016-09-07";18.573666666666664
"2016-09-06";18.691333333333336
"2016-09-02";18.85766666666667
"2016-09-01";18.606
"2016-08-31";18.409250000000004
"2016-08-30";18.211999999999996
"2016-08-29";18.045000000000005
"2016-08-26";17.941333333333336
"2016-08-25";18.317
"2016-08-24";18.14125
"2016-08-23";17.968666666666667
"2016-08-22";17.691333333333333
"2016-08-19";17.494999999999997
"2016-08-18";17.33366666666667
"2016-08-17";17.042250000000003
"2016-08-16";17.270500000000002
"2016-08-15";17.40825
"2016-08-12";17.307499999999997
"2016-08-11";17.734333333333332
"2016-08-10";17.449749999999998
"2016-08-09";17.782749999999997
"2016-08-08";17.672250000000002
"2016-08-05";17.696666666666662
"2016-08-04";17.293666666666667
"2016-08-03";17.32175
"2016-08-02";17.54175
"2016-07-29";17.27425
"2016-07-28";17.288
"2016-07-27";16.872400000000003
"2016-07-26";16.221500000000002
"2016-07-25";16.069499999999998
"2016-07-22";15.949799999999994
"2016-07-21";15.996599999999995
"2016-07-20";16.118599999999997
"2016-07-19";15.796000000000003
"2016-07-18";15.454750000000002
"2016-07-15";15.512800000000004
"2016-07-14";15.724200000000003
"2016-07-13";15.686
"2016-07-12";15.841999999999995
"2016-07-11";15.721600000000002
"2016-07-08";15.591800000000001
"2016-07-07";15.350499999999998
"2016-07-06";15.413399999999996
"2016-07-05";15.576199999999998
"2016-07-04";15.647400000000006
"2016-06-30";15.532400000000003
"2016-06-29";17.2464
"2016-06-28";17.006800000000005
"2016-06-27";16.715333333333334
"2016-06-24";17.1098
"2016-06-23";17.534
"2016-06-22";17.25775
"2016-06-21";17.3076
"2016-06-20";17.223199999999995
"2016-06-17";17.0656
"2016-06-16";17.1796
"2016-06-15";17.187199999999997
"2016-06-14";17.03420000000001
"2016-06-13";17.3554
"2016-06-10";17.316600000000005
"2016-06-09";17.650200000000005
"2016-06-08";17.678
"2016-06-07";17.867200000000008
"2016-06-06";18.018799999999995
"2016-06-03";17.693800000000007
"2016-06-02";17.946400000000008
"2016-06-01";17.9452
"2016-05-31";17.855200000000004
"2016-05-30";17.532400000000006
"2016-05-27";17.698399999999992
"2016-05-26";17.315199999999994
"2016-05-25";17.09380000000001
"2016-05-24";16.9504
"2016-05-20";17.308799999999994
"2016-05-19";16.981600000000007
"2016-05-18";16.770399999999995
"2016-05-17";16.75820000000001
"2016-05-16";16.8122
"2016-05-13";16.8184
"2016-05-12";17.2395
"2016-05-11";17.20625
"2016-05-10";17.219
"2016-05-09";16.568749999999998
"2016-05-06";16.78525
"2016-05-05";16.5085
"2016-05-04";16.01075
"2016-05-03";16.065749999999994
"2016-05-02";15.664499999999997
"2016-04-29";15.72975
"2016-04-28";15.487666666666666
"2016-04-27";16.36733333333333
"2016-04-26";16.618
"2016-04-25";16.72475
"2016-04-22";16.77775
"2016-04-21";17.06325
"2016-04-20";17.22375
"2016-04-19";17.330999999999996
"2016-04-18";17.4745
"2016-04-15";17.31566666666666
"2016-04-14";17.403249999999996
"2016-04-13";17.33825
"2016-04-12";17.046399999999995
"2016-04-11";16.784799999999997
"2016-04-08";16.863666666666667
"2016-04-07";16.794499999999996
"2016-04-06";16.905199999999997
"2016-04-04";16.859333333333332
"2016-04-01";17.122999999999998
"2016-03-31";16.6235
"2016-03-30";16.001
"2016-03-29";15.7844
"2016-03-28";15.282799999999996
"2016-03-24";15.218250000000001
"2016-03-23";14.7437
"2016-03-22";14.603700000000003
"2016-03-21";14.534599999999994
"2016-03-18";14.12583333333334
"2016-03-17";14.4889
"2016-03-16";14.301199999999998
"2016-03-15";14.294399999999996
"2016-03-14";14.649399999999995
"2016-03-11";14.853249999999997
"2016-03-10";14.79225
"2016-03-09";14.92125
"2016-03-08";14.891299999999996
"2016-03-07";14.895000000000003
"2016-03-04";14.823833333333331
"2016-03-03";15.7712
"2016-03-02";15.901499999999995
"2016-03-01";16.35833333333333
"2016-02-29";16.231666666666662
"2016-02-26";15.954833333333333
"2016-02-25";15.664200000000001
"2016-02-24";15.964833333333338
"2016-02-23";15.841333333333338
"2016-02-22";15.655166666666663
"2016-02-19";15.137000000000006
"2016-02-18";14.99233333333333
"2016-02-17";14.938999999999995
"2016-02-16";14.663666666666666
"2016-02-12";13.601833333333339
"2016-02-11";13.477
"2016-02-10";13.589500000000008
"2016-02-09";13.640499999999996
"2016-02-08";13.036166666666666
"2016-02-05";13.585599999999998
"2016-02-04";14.762800000000002
"2016-02-03";15.2694
"2016-02-02";15.63925
"2016-02-01";16.07675
"2016-01-29";16.090250000000005
"2016-01-28";15.621000000000004
"2016-01-27";15.73983333333333
"2016-01-26";16.25066666666667
"2016-01-25";16.05433333333334
"2016-01-22";15.977199999999996
"2016-01-21";15.477799999999995
"2016-01-20";15.552333333333339
"2016-01-19";15.372333333333327
"2016-01-18";15.225000000000005
"2016-01-15";16.105600000000006
"2016-01-14";16.290999999999993
"2016-01-13";16.420600000000004
"2016-01-12";16.818400000000004
"2016-01-11";16.450599999999998
"2016-01-07";16.462400000000002
"2016-01-05";17.187
"2016-01-04";17.0262
"2015-12-31";17.605200000000004
"2015-12-30";20.83525
"2015-12-29";21.048000000000005
"2015-12-24";20.412
"2015-12-23";20.537
"2015-12-22";20.6475
"2015-12-21";20.69875
"2015-12-18";20.65475
"2015-12-17";20.683499999999995
"2015-12-16";20.706749999999996
"2015-12-15";20.515000000000004
"2015-12-14";20.623800000000003
"2015-12-11";20.596399999999996
"2015-12-10";20.999999999999993
"2015-12-09";20.260000000000005
"2015-12-07";20.4465
"2015-12-04";20.871750000000006
"2015-12-03";20.508200000000002
"2015-12-02";20.767799999999994
"2015-12-01";20.973
"2015-11-30";20.561500000000002
"2015-11-27";20.293
"2015-11-26";20.054666666666662
"2015-11-25";20.22075
"2015-11-24";20.11975
"2015-11-19";19.881499999999996
"2015-11-18";19.705250000000003
"2015-11-16";19.930749999999993
"2015-11-13";19.6854
"2015-11-12";19.653600000000004
"2015-11-11";20.303500000000003
"2015-11-10";20.025750000000006
"2015-11-09";19.8366
"2015-11-06";19.703199999999995
"2015-11-05";19.723000000000003
"2015-11-04";20.073249999999998
"2015-11-03";19.505199999999995
"2015-11-02";19.894999999999996
"2015-10-30";20.0656
"2015-10-29";20.4995
"2015-10-28";19.429200000000005
"2015-10-27";19.008250000000004
"2015-10-26";19.722499999999993
"2015-10-23";19.438000000000002
"2015-10-22";19.332199999999993
"2015-10-21";18.875200000000003
"2015-10-20";18.599599999999995
"2015-10-19";18.935400000000005
"2015-10-16";18.376
"2015-10-15";18.553599999999992
"2015-10-14";18.652400000000004
"2015-10-13";18.994200000000003
"2015-10-09";18.381399999999996
"2015-10-08";18.853799999999993
"2015-10-07";19.388749999999995
"2015-10-06";19.659200000000002
"2015-10-05";20.130000000000006
"2015-10-02";20.299399999999995
"2015-10-01";20.25
"2015-09-30";19.510799999999996
"2015-09-29";22.475800000000003
"2015-09-28";22.299799999999998
"2015-09-25";23.119800000000005
"2015-09-24";23.119800000000005
"2015-09-23";23.610400000000002
"2015-09-22";23.503800000000005
"2015-09-21";23.382999999999996
"2015-09-18";23.031999999999996
"2015-09-17";23.027199999999997
"2015-09-16";22.829000000000008
"2015-09-15";23.076799999999995
"2015-09-14";22.454600000000003
"2015-09-11";22.285200000000003
"2015-09-10";22.3514
"2015-09-09";22.24875000000001
"2015-09-08";22.700999999999993
"2015-09-04";22.522600000000004
"2015-09-03";22.824000000000005
"2015-09-02";22.977999999999994
"2015-09-01";22.057499999999994
"2015-08-31";22.19580000000001
"2015-08-28";22.019599999999993
"2015-08-27";22.1888
"2015-08-26";22.010399999999997
"2015-08-25";21.285000000000004
"2015-08-24";20.545000000000005
"2015-08-21";21.19000000000001
"2015-08-20";21.825199999999995
"2015-08-19";21.931799999999996
"2015-08-18";21.860799999999994
"2015-08-17";21.724600000000006
"2015-08-14";21.902600000000003
"2015-08-13";21.549600000000005
"2015-08-12";21.279750000000007
"2015-08-11";21.858800000000002
"2015-08-10";21.948400000000003
"2015-08-07";22.130599999999994
"2015-08-06";21.835000000000004
"2015-08-05";22.1216
"2015-08-04";21.2572
"2015-07-31";21.644199999999998
"2015-07-30";21.484199999999994
"2015-07-29";21.9826
"2015-07-28";21.4836
"2015-07-27";21.163200000000003
"2015-07-24";21.1453
"2015-07-23";21.023300000000006
"2015-07-22";20.975499999999993
"2015-07-21";20.533899999999996
"2015-07-20";20.112199999999998
"2015-07-17";20.458699999999993
"2015-07-16";20.4788
"2015-07-15";20.1402
"2015-07-14";19.945699999999995
"2015-07-13";19.7019
"2015-07-10";19.463000000000008
"2015-07-09";18.674099999999992
"2015-07-08";18.7843
"2015-07-07";18.840999999999994
"2015-07-06";18.871499999999994
"2015-07-03";18.82775
"2015-07-02";18.762699999999995
"2015-06-30";18.528599999999997
"2015-06-29";19.814500000000006
"2015-06-26";20.478999999999996
"2015-06-25";20.432249999999996
"2015-06-24";20.548749999999995
"2015-06-23";20.657750000000004
"2015-06-19";20.104249999999997
"2015-06-18";20.556500000000007
"2015-06-17";20.693500000000004
"2015-06-16";20.678500000000003
"2015-06-15";20.590999999999998
"2015-06-12";21.069499999999998
"2015-06-11";21.188249999999996
"2015-06-10";20.962666666666667
"2015-06-09";21.156500000000005
"2015-06-08";21.424749999999996
"2015-06-05";21.33025
"2015-06-04";21.4165
"2015-06-03";21.328499999999995
"2015-06-02";20.955000000000002
"2015-06-01";20.74575
"2015-05-29";20.59725
"2015-05-28";20.83275
"2015-05-27";20.730750000000004
"2015-05-26";20.922499999999996
"2015-05-25";20.441000000000003
"2015-05-22";20.239249999999995
"2015-05-21";20.192999999999994
"2015-05-20";20.375999999999994
"2015-05-19";19.997250000000008
"2015-05-15";19.964666666666666
"2015-05-14";19.848500000000005
"2015-05-13";19.3585
"2015-05-12";19.57625
"2015-05-11";19.473250000000004
"2015-05-08";19.673749999999995
"2015-05-07";19.288749999999997
"2015-05-06";19.294
"2015-05-05";19.269749999999995
"2015-05-04";19.124666666666666
"2015-05-01";18.84325
"2015-04-30";18.843666666666664
"2015-04-29";19.445499999999996
"2015-04-28";19.214750000000002
"2015-04-27";19.329750000000004
"2015-04-24";19.634750000000004
